condition,model,game,temperature,social_distance,money,rep,raw_response,share,share_pct,latency_s
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,1,1,I share 0.50 dollars,0.5,0.5,0.948204517364502
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,1,2,I share 0.50 dollars.,0.5,0.5,0.8559439182281494
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,1,3,I share 0.50 dollars.,0.5,0.5,0.7932004928588867
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,1135,1,I share 567 dollars.,567.0,0.4995594713656388,0.9314677715301514
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,1135,2,I share 567 dollars.,567.0,0.4995594713656388,1.141247272491455
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,1135,3,I share 567 dollars.,567.0,0.4995594713656388,0.7446987628936768
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,10,1,I share 5 dollars.,5.0,0.5,1.6285920143127441
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,10,2,I share 5 dollars,5.0,0.5,2.558075428009033
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,10,3,I share 5 dollars.,5.0,0.5,5.389066934585571
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,328,1,I share 164 dollars.,164.0,0.5,2.758209228515625
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,328,2,I share $164 dollars.,164.0,0.5,8.080105543136597
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,328,3,I share 164 dollars,164.0,0.5,1.617215871810913
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,95,1,I share 48 dollars.,48.0,0.5052631578947369,4.595119476318359
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,95,2,I share 40 dollars.,40.0,0.42105263157894735,4.786664009094238
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,95,3,I share 48 dollars,48.0,0.5052631578947369,6.1711883544921875
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,27,1,I share 13 dollars.,13.0,0.48148148148148145,6.755840063095093
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,27,2,I share $13 dollars.,13.0,0.48148148148148145,1.8273611068725586
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,27,3,I share 0 dollars,0.0,0.0,7.593715667724609
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,3926,1,I share 1963 dollars.,1963.0,0.5,4.196442365646362
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,3926,2,I share 1963 dollars.,1963.0,0.5,5.063701629638672
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,3926,3,"I share $1,963 dollars.",1963.0,0.5,2.2850542068481445
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,162379,1,"I share $81,189 dollars",81189.0,0.4999969207840915,6.159619331359863
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,162379,2,"I share 81,189 dollars",81189.0,0.4999969207840915,1.945565938949585
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,162379,3,"I share $81,189 dollars",81189.0,0.4999969207840915,2.353924036026001
temp_high,deepseek/deepseek-v3.2,dictator,1.5,2,1,1,I share 0 dollars,0.0,0.0,2.1605663299560547
temp_high,deepseek/deepseek-v3.2,dictator,1.5,2,1,2,I share 0.50 dollars,0.5,0.5,2.284137487411499
temp_high,deepseek/deepseek-v3.2,dictator,1.5,2,1,3,I share 0.40 dollars,0.4,0.4,1.7370915412902832
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,13578,1,I share 6000 dollars.,6000.0,0.4418912947414936,2.240661144256592
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,13578,2,"I share 6,789 dollars",6789.0,0.5,11.205944538116455
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,13578,3,"I share $6,789 dollars.",6789.0,0.5,1.7356066703796387
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,250000,1,I share 125000 dollars.,125000.0,0.5,5.509165287017822
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,250000,2,I share $125000 dollars,125000.0,0.5,3.4804306030273438
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,250000,3,I share 125000 dollars.,125000.0,0.5,1.8100242614746094
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,46962,1,I share 21133 dollars.,21133.0,0.4500021293812018,2.678668975830078
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,46962,2,"I share $23,481 dollars.",23481.0,0.5,13.426125288009644
temp_high,deepseek/deepseek-v3.2,dictator,1.5,1,46962,3,"I share $23,481 dollars.",23481.0,0.5,1.3766801357269287
